time,lux,hum,temp
2026-06-21 12:40:00+00:00,56.3,65,26.7
2026-06-21 12:45:00+00:00,57,65,26.6
2026-06-21 12:50:00+00:00,56.6,66,26.6
2026-06-21 12:55:00+00:00,53.7,66,26.5
2026-06-21 13:00:00+00:00,46.7,65,26.6
2026-06-21 13:05:00+00:00,44.5,64,26.7
2026-06-21 13:10:00+00:00,42.9,64,26.7
2026-06-21 13:15:00+00:00,42.5,64,26.8
2026-06-21 13:20:00+00:00,42.3,65,26.8
2026-06-21 13:25:00+00:00,41.7,65,26.8
2026-06-21 13:30:00+00:00,41.3,65,26.8
2026-06-21 13:35:00+00:00,41.4,66,26.9
2026-06-21 13:40:00+00:00,41.5,66,26.9
2026-06-21 13:45:00+00:00,41.5,66,26.9
2026-06-21 13:50:00+00:00,41,67,26.9
2026-06-21 13:55:00+00:00,40.9,66,26.9
2026-06-21 14:00:00+00:00,41.7,65,27
2026-06-21 14:05:00+00:00,41.1,64,27
2026-06-21 14:10:00+00:00,41.4,64,27
2026-06-21 14:15:00+00:00,42.1,64,27
2026-06-21 14:20:00+00:00,44.6,65,27
2026-06-21 14:25:00+00:00,44.4,65,27
2026-06-21 14:30:00+00:00,51.3,65,27
2026-06-21 14:35:00+00:00,47.6,66,27
2026-06-21 14:40:00+00:00,43,66,27
2026-06-21 14:45:00+00:00,42.6,66,27.1
2026-06-21 14:50:00+00:00,47.1,66,27
2026-06-21 14:55:00+00:00,55.9,66,27
2026-06-21 15:00:00+00:00,44.6,66,27
2026-06-21 15:05:00+00:00,43.1,66,27.1
2026-06-21 15:10:00+00:00,43.2,67,27.1
2026-06-21 15:15:00+00:00,47.9,67,27
2026-06-21 15:30:00+00:00,47.9,67,27
2026-06-21 15:35:00+00:00,44.2,68,26.9
2026-06-21 15:40:00+00:00,44.9,68,26.8
2026-06-21 15:45:00+00:00,54.2,66,26.9
2026-06-21 15:50:00+00:00,53.5,65,26.9
2026-06-21 15:55:00+00:00,61.3,64,26.9
2026-06-21 16:00:00+00:00,64.1,64,26.8
2026-06-21 16:05:00+00:00,61.5,63,26.9
2026-06-21 16:10:00+00:00,66.2,63,26.9
2026-06-21 16:15:00+00:00,67.1,62,26.9
2026-06-21 16:20:00+00:00,75.6,62,26.8
2026-06-21 16:25:00+00:00,76.6,60,27
2026-06-21 16:30:00+00:00,76.3,60,27
2026-06-21 16:35:00+00:00,72,61,27
2026-06-21 16:40:00+00:00,74.2,61,27
2026-06-21 16:45:00+00:00,76.6,64,27
2026-06-21 16:50:00+00:00,67.6,64,27
2026-06-21 16:55:00+00:00,72,63,27
2026-06-21 17:00:00+00:00,76.6,62,27
2026-06-21 17:05:00+00:00,67.9,63,27
2026-06-21 17:10:00+00:00,82.6,63,27
2026-06-21 17:15:00+00:00,81.5,63,27.1
2026-06-21 17:20:00+00:00,73.5,63,27
2026-06-21 17:25:00+00:00,71.2,62,27
2026-06-21 17:30:00+00:00,72.3,65,27.1
2026-06-21 17:35:00+00:00,75.2,65,27.1
2026-06-21 17:40:00+00:00,78.9,66,27.1
2026-06-21 17:45:00+00:00,77.3,67,27
2026-06-21 17:50:00+00:00,76.8,67,27
2026-06-21 17:55:00+00:00,76.8,68,26.9
2026-06-21 18:00:00+00:00,79.4,68,26.9
2026-06-21 18:05:00+00:00,81.2,69,26.9
2026-06-21 18:10:00+00:00,83.1,69,26.8
2026-06-21 18:15:00+00:00,87.8,70,26.8
2026-06-21 18:20:00+00:00,91.4,70,26.8
2026-06-21 18:25:00+00:00,94.1,70,26.7
2026-06-21 18:30:00+00:00,97.2,70,26.7
2026-06-21 18:35:00+00:00,98.9,71,26.7
2026-06-21 18:40:00+00:00,99.5,71,26.7
2026-06-21 18:45:00+00:00,99.8,71,26.7
2026-06-21 18:50:00+00:00,100,71,26.7
2026-06-21 18:55:00+00:00,100,71,26.7
2026-06-21 19:00:00+00:00,100,71,26.7
2026-06-21 19:05:00+00:00,100,71,26.7
2026-06-21 19:10:00+00:00,100,71,26.7
2026-06-21 19:15:00+00:00,100,71,26.7
2026-06-21 19:20:00+00:00,100,71,26.7
2026-06-21 19:25:00+00:00,100,71,26.6
2026-06-21 19:30:00+00:00,100,71,26.5
2026-06-21 19:35:00+00:00,100,70,26.5
2026-06-21 19:40:00+00:00,100,70,26.6
2026-06-21 19:45:00+00:00,100,70,26.5
2026-06-21 19:50:00+00:00,100,70,26.5
2026-06-21 19:55:00+00:00,100,69,26.5
2026-06-21 20:00:00+00:00,100,69,26.5
2026-06-21 20:05:00+00:00,100,69,26.5
2026-06-21 20:10:00+00:00,100,69,26.5
2026-06-21 20:15:00+00:00,100,69,26.5
2026-06-21 20:20:00+00:00,100,69,26.4
2026-06-21 20:25:00+00:00,100,68,26.5
2026-06-21 20:30:00+00:00,100,68,26.5
2026-06-21 20:35:00+00:00,100,69,26.4
2026-06-21 20:40:00+00:00,100,69,26.4
2026-06-21 20:45:00+00:00,100,68,26.4
2026-06-21 20:50:00+00:00,100,68,26.4
2026-06-21 20:55:00+00:00,100,68,26.4
2026-06-21 21:00:00+00:00,100,68,26.4
2026-06-21 21:05:00+00:00,100,68,26.4
2026-06-21 21:10:00+00:00,100,68,26.4
2026-06-21 21:15:00+00:00,100,68,26.5
2026-06-21 21:20:00+00:00,100,67,26.7
2026-06-21 21:25:00+00:00,100,65,26.8
2026-06-21 21:30:00+00:00,100,65,26.9
2026-06-21 21:35:00+00:00,100,65,26.9
2026-06-21 21:40:00+00:00,100,65,26.9
2026-06-21 21:45:00+00:00,100,66,27
2026-06-21 21:50:00+00:00,100,66,27
2026-06-21 21:55:00+00:00,100,66,27
2026-06-21 22:00:00+00:00,100,66,27
2026-06-21 22:05:00+00:00,100,67,27
2026-06-21 22:10:00+00:00,100,68,26.9
2026-06-21 22:15:00+00:00,100,69,26.7
2026-06-21 22:25:00+00:00,100,70,26.7
2026-06-21 22:30:00+00:00,100,70,26.7
2026-06-21 22:35:00+00:00,100,71,26.6
2026-06-21 22:40:00+00:00,100,69,26.8
2026-06-21 22:45:00+00:00,100,68,26.9
2026-06-21 22:50:00+00:00,100,68,26.9
2026-06-21 22:55:00+00:00,100,68,26.9
2026-06-21 23:00:00+00:00,100,68,26.9
2026-06-21 23:05:00+00:00,100,68,26.9
2026-06-21 23:10:00+00:00,100,68,26.9
2026-06-21 23:15:00+00:00,100,68,26.9
2026-06-21 23:20:00+00:00,100,68,26.8
2026-06-21 23:25:00+00:00,100,68,26.8
2026-06-21 23:30:00+00:00,100,68,26.9
2026-06-21 23:35:00+00:00,100,68,26.9
2026-06-21 23:40:00+00:00,100,68,26.8
2026-06-21 23:45:00+00:00,100,68,26.9
2026-06-21 23:50:00+00:00,100,68,26.9
2026-06-21 23:55:00+00:00,100,69,26.8
2026-06-22 00:00:00+00:00,100,69,26.8
2026-06-22 00:05:00+00:00,100,69,26.8
2026-06-22 00:10:00+00:00,100,69,26.8
2026-06-22 00:15:00+00:00,100,69,26.8
2026-06-22 00:20:00+00:00,100,70,26.8
2026-06-22 00:25:00+00:00,100,69,26.7
2026-06-22 00:30:00+00:00,100,69,26.7
2026-06-22 00:35:00+00:00,100,69,26.7
2026-06-22 00:40:00+00:00,100,69,26.8
2026-06-22 00:45:00+00:00,100,69,26.8
2026-06-22 00:50:00+00:00,100,69,26.8
2026-06-22 00:55:00+00:00,100,69,26.8
2026-06-22 01:00:00+00:00,100,69,26.8
2026-06-22 01:05:00+00:00,100,69,26.8
2026-06-22 01:10:00+00:00,100,69,26.8
2026-06-22 01:15:00+00:00,100,69,26.8
2026-06-22 01:20:00+00:00,100,69,26.8
2026-06-22 01:25:00+00:00,100,69,26.8
2026-06-22 01:30:00+00:00,100,69,26.8
2026-06-22 01:35:00+00:00,100,69,26.7
2026-06-22 01:40:00+00:00,100,69,26.8
2026-06-22 01:45:00+00:00,100,68,26.8
2026-06-22 01:50:00+00:00,100,68,26.8
2026-06-22 01:55:00+00:00,100,68,26.7
2026-06-22 02:00:00+00:00,100,68,26.7
2026-06-22 02:10:00+00:00,100,69,26.7
2026-06-22 02:15:00+00:00,100,69,26.7
2026-06-22 02:20:00+00:00,100,70,26.7
2026-06-22 02:25:00+00:00,100,70,26.7
2026-06-22 02:30:00+00:00,100,70,26.7
2026-06-22 02:35:00+00:00,100,70,26.6
2026-06-22 02:40:00+00:00,100,70,26.6
2026-06-22 02:45:00+00:00,100,70,26.6
2026-06-22 02:50:00+00:00,100,69,26.6
2026-06-22 02:55:00+00:00,100,70,26.6
2026-06-22 03:00:00+00:00,100,69,26.6
2026-06-22 03:05:00+00:00,100,69,26.6
2026-06-22 03:10:00+00:00,100,69,26.5
2026-06-22 03:15:00+00:00,100,69,26.5
2026-06-22 03:20:00+00:00,100,69,26.5
2026-06-22 03:25:00+00:00,100,69,26.5
2026-06-22 03:30:00+00:00,100,69,26.5
2026-06-22 03:35:00+00:00,100,69,26.5
2026-06-22 03:40:00+00:00,99.1,69,26.5
2026-06-22 03:45:00+00:00,96.1,69,26.5
2026-06-22 03:50:00+00:00,91.3,69,26.5
2026-06-22 03:55:00+00:00,86.8,69,26.5
2026-06-22 04:00:00+00:00,81.1,69,26.5
2026-06-22 04:05:00+00:00,75.3,69,26.4
2026-06-22 04:10:00+00:00,70.1,69,26.5
2026-06-22 04:15:00+00:00,68,69,26.5
2026-06-22 04:20:00+00:00,66.7,69,26.4
2026-06-22 04:25:00+00:00,62.7,69,26.4
2026-06-22 04:30:00+00:00,57,69,26.5
2026-06-22 04:35:00+00:00,56.5,69,26.4
2026-06-22 04:40:00+00:00,29.6,69,26.4
2026-06-22 04:45:00+00:00,6.1,69,26.4
2026-06-22 04:50:00+00:00,6,69,26.5
2026-06-22 04:55:00+00:00,5.7,69,26.5
2026-06-22 05:00:00+00:00,5.7,69,26.6
2026-06-22 05:05:00+00:00,6.3,69,26.6
2026-06-22 05:10:00+00:00,5.5,69,26.7
2026-06-22 05:15:00+00:00,5.5,68,26.7
2026-06-22 05:20:00+00:00,5.6,68,26.8
2026-06-22 05:25:00+00:00,5.9,69,26.6
2026-06-22 05:30:00+00:00,6.4,68,26.4
2026-06-22 05:35:00+00:00,6.9,67,26.4
2026-06-22 05:40:00+00:00,8.5,67,26.4
2026-06-22 05:45:00+00:00,8.9,66,26.4
2026-06-22 05:50:00+00:00,9.4,66,26.4
2026-06-22 05:55:00+00:00,9.3,66,26.5
2026-06-22 06:00:00+00:00,10,66,26.7
2026-06-22 06:05:00+00:00,10.4,66,26.7
2026-06-22 06:10:00+00:00,10.7,66,26.8
2026-06-22 06:15:00+00:00,10.9,66,26.6
2026-06-22 06:20:00+00:00,11.2,66,26.5
2026-06-22 06:25:00+00:00,11.5,66,26.5
2026-06-22 06:30:00+00:00,11.8,66,26.7
2026-06-22 06:35:00+00:00,12.2,65,26.9
2026-06-22 06:40:00+00:00,12.2,65,27
2026-06-22 06:45:00+00:00,11.7,65,27
2026-06-22 06:50:00+00:00,11.5,65,27
2026-06-22 06:55:00+00:00,11.4,65,27
2026-06-22 07:00:00+00:00,11.2,65,27
2026-06-22 07:05:00+00:00,11.4,65,27.1
2026-06-22 07:10:00+00:00,11.8,66,27.1
2026-06-22 07:15:00+00:00,12.6,66,27.1
2026-06-22 07:20:00+00:00,13.2,66,27.1
2026-06-22 07:25:00+00:00,14,67,27.1
2026-06-22 07:30:00+00:00,15.3,67,27.1
2026-06-22 07:35:00+00:00,16.9,67,27.1
2026-06-22 07:40:00+00:00,17.4,67,27.1
2026-06-22 07:45:00+00:00,18.2,67,27.2
2026-06-22 07:50:00+00:00,19,68,27.1
2026-06-22 07:55:00+00:00,21.2,68,27.2
2026-06-22 08:00:00+00:00,22.5,68,27.2
2026-06-22 08:05:00+00:00,25.2,68,27.1
2026-06-22 08:10:00+00:00,27.2,68,27.2
2026-06-22 08:15:00+00:00,27.6,69,27.1
2026-06-22 08:20:00+00:00,28,70,26.9
2026-06-22 08:25:00+00:00,29.4,69,26.9
2026-06-22 08:30:00+00:00,29.8,69,26.9
2026-06-22 08:35:00+00:00,30.5,69,26.8
2026-06-22 08:40:00+00:00,32,69,26.9
2026-06-22 08:45:00+00:00,34.4,69,26.8
2026-06-22 08:50:00+00:00,33.7,69,26.8
2026-06-22 08:55:00+00:00,33.8,69,26.9
2026-06-22 09:00:00+00:00,33.8,68,26.9
2026-06-22 09:05:00+00:00,34,66,26.9
2026-06-22 09:10:00+00:00,33.7,67,27
2026-06-22 09:15:00+00:00,34.4,67,27
2026-06-22 09:20:00+00:00,34,67,27.1
2026-06-22 09:25:00+00:00,35.9,66,27.1
2026-06-22 09:30:00+00:00,35.5,66,27.2
2026-06-22 09:35:00+00:00,36.7,66,27
2026-06-22 09:40:00+00:00,36.5,66,27.1
2026-06-22 09:45:00+00:00,38.1,66,27.1
2026-06-22 09:50:00+00:00,38.5,66,27.1
2026-06-22 09:55:00+00:00,38.8,66,27.2
2026-06-22 10:00:00+00:00,37,66,27.2
2026-06-22 10:05:00+00:00,37.1,66,27.2
2026-06-22 10:10:00+00:00,36.9,66,27.3
2026-06-22 10:15:00+00:00,36.7,66,27.3
2026-06-22 10:20:00+00:00,37.4,66,27.3
2026-06-22 10:25:00+00:00,38.1,66,27.3
2026-06-22 10:30:00+00:00,39.1,66,27.3
2026-06-22 10:35:00+00:00,40.2,67,27.2
2026-06-22 10:40:00+00:00,40.7,67,27.1
2026-06-22 10:45:00+00:00,42.3,67,27
2026-06-22 10:50:00+00:00,42.8,67,27.1
2026-06-22 10:55:00+00:00,44,67,27.1
2026-06-22 11:00:00+00:00,45,67,27.1
2026-06-22 11:05:00+00:00,45.7,66,27.2
2026-06-22 11:10:00+00:00,45.9,66,27.2
2026-06-22 11:15:00+00:00,46.3,66,27
2026-06-22 11:20:00+00:00,46.8,65,27.1
2026-06-22 11:25:00+00:00,46.8,66,27
2026-06-22 11:30:00+00:00,47.1,65,27.1
2026-06-22 11:35:00+00:00,47.2,64,27.1
2026-06-22 11:40:00+00:00,47.4,64,27
2026-06-22 11:45:00+00:00,47.8,64,27.1
2026-06-22 11:50:00+00:00,53.8,63,27.1
2026-06-22 11:55:00+00:00,69.3,64,27.1
2026-06-22 12:00:00+00:00,78.5,63,27.2
2026-06-22 12:05:00+00:00,79.6,63,27.1
2026-06-22 12:10:00+00:00,79.6,62,27.2
2026-06-22 12:15:00+00:00,79.2,62,27.2
2026-06-22 12:20:00+00:00,75.6,63,27.2
2026-06-22 12:25:00+00:00,69.6,62,27.2
2026-06-22 12:30:00+00:00,58.4,62,27.2
2026-06-22 12:35:00+00:00,56.1,62,27.2
2026-06-22 12:40:00+00:00,65.7,62,27.2
2026-06-22 16:55:00+00:00,51.1,61,27.2
2026-06-22 17:00:00+00:00,52.4,60,27.6
2026-06-22 17:05:00+00:00,53.9,60,27.6
2026-06-23 16:45:00+00:00,2,60,29.1
2026-06-23 16:50:00+00:00,2.1,61,29.1
2026-06-23 16:55:00+00:00,56.2,66,29.3
2026-06-23 17:00:00+00:00,56.6,65,29.2
2026-06-23 17:05:00+00:00,57.4,63,28.5
2026-06-23 17:10:00+00:00,58.4,64,28.2
2026-06-23 17:15:00+00:00,61,65,28
2026-06-23 17:20:00+00:00,62,64,27.9
2026-06-23 17:25:00+00:00,65.2,64,27.8
2026-06-23 17:30:00+00:00,65.6,63,27.8
2026-06-23 17:35:00+00:00,66.8,63,27.8
2026-06-23 17:40:00+00:00,63.1,64,27.7
2026-06-23 17:45:00+00:00,68.4,63,27.7
2026-06-23 17:50:00+00:00,71.7,63,27.8
2026-06-23 17:55:00+00:00,71.9,63,27.7
2026-06-23 18:00:00+00:00,76.9,63,27.7
2026-06-23 18:05:00+00:00,82.1,64,27.7
2026-06-23 18:10:00+00:00,86.1,63,27.7
2026-06-23 18:15:00+00:00,87,64,27.7
2026-06-23 18:20:00+00:00,87.2,64,27.6
2026-06-23 18:25:00+00:00,90.1,63,27.7
2026-06-23 18:30:00+00:00,96.9,63,27.7
2026-06-23 18:35:00+00:00,99.9,63,27.7
2026-06-23 18:40:00+00:00,100,63,27.7
2026-06-23 18:45:00+00:00,100,63,27.7
2026-06-23 18:50:00+00:00,100,64,27.7
2026-06-23 18:55:00+00:00,100,64,27.6
2026-06-23 19:00:00+00:00,100,64,27.6
2026-06-23 19:05:00+00:00,100,65,27.6
2026-06-23 19:10:00+00:00,100,65,27.6
2026-06-23 19:15:00+00:00,100,65,27.6
2026-06-23 19:20:00+00:00,100,65,27.6
2026-06-23 19:25:00+00:00,100,66,27.6
2026-06-23 19:30:00+00:00,100,66,27.6
2026-06-23 19:35:00+00:00,100,67,27.6
2026-06-23 19:40:00+00:00,100,67,27.6
2026-06-23 19:45:00+00:00,100,68,27.6
2026-06-23 19:50:00+00:00,28.4,69,27.7
2026-06-23 19:55:00+00:00,100,70,27.8
2026-06-23 20:00:00+00:00,100,68,27.8
2026-06-23 20:05:00+00:00,100,67,27.8
2026-06-23 20:10:00+00:00,100,67,27.9
2026-06-23 20:15:00+00:00,100,67,27.9
2026-06-23 20:20:00+00:00,100,67,27.9
2026-06-23 20:25:00+00:00,100,67,27.9
2026-06-23 20:30:00+00:00,100,68,27.9
2026-06-23 20:35:00+00:00,100,68,27.9
2026-06-23 20:40:00+00:00,100,68,27.9
2026-06-23 20:45:00+00:00,100,69,27.9
2026-06-23 20:55:00+00:00,100,69,27.9
2026-06-23 21:00:00+00:00,100,71,27.8
2026-06-23 21:05:00+00:00,100,71,27.7
2026-06-23 21:10:00+00:00,100,72,27.7
2026-06-23 21:15:00+00:00,100,72,27.6
2026-06-23 21:20:00+00:00,100,72,27.6
2026-06-23 21:25:00+00:00,100,73,27.6
2026-06-23 21:30:00+00:00,100,73,27.6
2026-06-23 21:35:00+00:00,100,73,27.6
2026-06-23 21:40:00+00:00,100,73,27.6
2026-06-23 21:45:00+00:00,100,72,27.7
2026-06-23 21:50:00+00:00,100,72,27.7
2026-06-23 21:55:00+00:00,100,72,27.7
2026-06-23 22:00:00+00:00,100,72,27.7
2026-06-23 22:05:00+00:00,100,72,27.7
2026-06-23 22:10:00+00:00,100,72,27.7
2026-06-23 22:15:00+00:00,100,72,27.8
2026-06-23 22:20:00+00:00,100,72,27.8
2026-06-23 22:25:00+00:00,100,72,27.8
2026-06-23 22:30:00+00:00,100,72,27.8
2026-06-23 22:35:00+00:00,100,73,27.8
2026-06-23 22:40:00+00:00,100,73,27.8
2026-06-23 22:45:00+00:00,100,73,27.8
2026-06-23 22:50:00+00:00,100,73,27.8
2026-06-23 22:55:00+00:00,100,73,27.8
2026-06-23 23:00:00+00:00,100,73,27.8
2026-06-23 23:05:00+00:00,100,73,27.8
2026-06-23 23:10:00+00:00,100,73,27.8
2026-06-23 23:15:00+00:00,100,73,27.8
2026-06-23 23:20:00+00:00,100,73,27.8
2026-06-23 23:25:00+00:00,100,74,27.7
2026-06-23 23:30:00+00:00,100,74,27.7
2026-06-23 23:35:00+00:00,100,74,27.7
2026-06-23 23:40:00+00:00,100,74,27.7
2026-06-23 23:45:00+00:00,100,75,27.7
2026-06-23 23:50:00+00:00,100,75,27.7
2026-06-23 23:55:00+00:00,100,75,27.7
2026-06-24 00:00:00+00:00,100,76,27.7
2026-06-24 00:05:00+00:00,100,76,27.7
2026-06-24 00:10:00+00:00,100,76,27.7
2026-06-24 00:15:00+00:00,100,76,27.7
2026-06-24 00:20:00+00:00,100,76,27.7
2026-06-24 00:25:00+00:00,100,76,27.7
2026-06-24 00:30:00+00:00,100,77,27.7
2026-06-24 00:35:00+00:00,100,77,27.7
2026-06-24 00:40:00+00:00,100,77,27.7
2026-06-24 00:45:00+00:00,100,77,27.7
2026-06-24 00:50:00+00:00,100,77,27.7
2026-06-24 00:55:00+00:00,100,77,27.6
2026-06-24 01:00:00+00:00,100,77,27.6
2026-06-24 01:05:00+00:00,100,77,27.6
2026-06-24 01:10:00+00:00,100,77,27.6
2026-06-24 01:15:00+00:00,100,76,27.6
2026-06-24 01:20:00+00:00,100,76,27.6
2026-06-24 01:25:00+00:00,100,76,27.6
2026-06-24 01:30:00+00:00,100,76,27.6
2026-06-24 01:35:00+00:00,100,77,27.6
2026-06-24 01:40:00+00:00,100,77,27.6
2026-06-24 01:45:00+00:00,100,77,27.6
2026-06-24 01:50:00+00:00,100,77,27.6
2026-06-24 01:55:00+00:00,100,77,27.5
2026-06-24 02:00:00+00:00,100,77,27.5
2026-06-24 02:05:00+00:00,100,76,27.5
2026-06-24 02:10:00+00:00,100,76,27.5
2026-06-24 02:15:00+00:00,100,76,27.5
2026-06-24 02:20:00+00:00,100,76,27.5
2026-06-24 02:25:00+00:00,100,76,27.5
2026-06-24 02:30:00+00:00,100,76,27.5
2026-06-24 02:35:00+00:00,100,75,27.5
2026-06-24 02:40:00+00:00,100,75,27.5
2026-06-24 02:45:00+00:00,100,75,27.5
2026-06-24 02:50:00+00:00,100,75,27.5
2026-06-24 02:55:00+00:00,100,75,27.4
2026-06-24 03:00:00+00:00,100,75,27.4
2026-06-24 03:05:00+00:00,100,75,27.4
2026-06-24 03:10:00+00:00,100,75,27.4
2026-06-24 03:15:00+00:00,100,75,27.4
2026-06-24 03:20:00+00:00,100,75,27.4
2026-06-24 03:25:00+00:00,100,75,27.4
2026-06-24 03:30:00+00:00,100,76,27.4
2026-06-24 03:35:00+00:00,100,75,27.4
2026-06-24 03:45:00+00:00,100,76,27.4
2026-06-24 03:50:00+00:00,98.1,76,27.4
2026-06-24 03:55:00+00:00,93.7,76,27.4
2026-06-24 04:00:00+00:00,89.8,76,27.4
2026-06-24 04:05:00+00:00,84.4,76,27.4
2026-06-24 04:10:00+00:00,79.5,76,27.4
2026-06-24 04:15:00+00:00,75.9,76,27.4
2026-06-24 04:20:00+00:00,73.1,76,27.4
2026-06-24 04:25:00+00:00,65.7,76,27.4
2026-06-24 04:30:00+00:00,60.4,76,27.4
2026-06-24 04:35:00+00:00,54.3,75,27.4
2026-06-24 04:40:00+00:00,38,75,27.4
2026-06-24 04:45:00+00:00,7.8,75,27.3
2026-06-24 04:50:00+00:00,7.8,74,27.2
2026-06-24 04:55:00+00:00,7.3,73,27.2
2026-06-24 05:05:00+00:00,7,73,27.2
2026-06-24 05:10:00+00:00,6.9,73,27.2
2026-06-24 05:15:00+00:00,6.7,74,27.2
2026-06-24 05:20:00+00:00,6.8,74,27.2
2026-06-24 05:25:00+00:00,7,74,27.3
2026-06-24 05:30:00+00:00,7.5,74,27.2
2026-06-24 05:35:00+00:00,8.3,74,27.1
2026-06-24 05:40:00+00:00,8.7,74,27.1
2026-06-24 05:45:00+00:00,9.3,74,27
2026-06-24 05:50:00+00:00,10.3,75,27
2026-06-24 05:55:00+00:00,10.3,75,27
2026-06-24 06:00:00+00:00,29.9,74,27
2026-06-24 06:05:00+00:00,27.2,75,27
2026-06-24 06:10:00+00:00,11.3,77,27
2026-06-24 06:15:00+00:00,11.9,77,27
2026-06-24 06:20:00+00:00,11.9,77,27
2026-06-24 06:25:00+00:00,11.9,76,27
2026-06-24 06:30:00+00:00,12.1,76,27
2026-06-24 06:35:00+00:00,12.5,76,27
2026-06-24 06:40:00+00:00,12.5,76,27
2026-06-24 06:45:00+00:00,12.3,76,27
2026-06-24 06:50:00+00:00,12.1,76,27
2026-06-24 06:55:00+00:00,11.7,76,27
2026-06-24 07:00:00+00:00,11.5,76,27
2026-06-24 07:05:00+00:00,11.2,76,27
2026-06-24 07:10:00+00:00,15.2,75,27
2026-06-24 07:15:00+00:00,20.6,75,27
2026-06-24 07:20:00+00:00,25.2,75,27
2026-06-24 07:25:00+00:00,15.1,75,27
2026-06-24 07:30:00+00:00,31.3,75,27
2026-06-24 07:35:00+00:00,30.9,75,27
2026-06-24 07:40:00+00:00,14.2,75,27
2026-06-24 07:45:00+00:00,17.7,75,27
2026-06-24 07:50:00+00:00,15.4,76,27
2026-06-24 07:55:00+00:00,16.3,76,27
2026-06-24 08:00:00+00:00,19.2,75,27
2026-06-24 08:05:00+00:00,28.4,75,27
2026-06-24 08:10:00+00:00,33.8,75,27.1
2026-06-24 08:15:00+00:00,27.8,75,27
2026-06-24 08:20:00+00:00,34.7,75,27
2026-06-24 08:25:00+00:00,24.6,75,27
2026-06-24 08:30:00+00:00,25.7,75,27
2026-06-24 08:35:00+00:00,25.9,75,27
2026-06-24 08:40:00+00:00,26.8,75,27
2026-06-24 08:45:00+00:00,28,75,27
2026-06-24 08:50:00+00:00,29,75,27.1
2026-06-24 08:55:00+00:00,30.1,75,27
2026-06-24 09:00:00+00:00,29.7,75,27
2026-06-24 09:05:00+00:00,29.8,75,27
2026-06-24 09:10:00+00:00,29.8,75,27
2026-06-24 09:15:00+00:00,29.8,75,27
2026-06-24 09:20:00+00:00,30.4,75,27
2026-06-24 09:25:00+00:00,31,74,27
2026-06-24 09:30:00+00:00,31,74,27
2026-06-24 09:35:00+00:00,31.4,74,27
2026-06-24 09:40:00+00:00,31.3,74,27
2026-06-24 09:45:00+00:00,31.5,74,27
2026-06-24 09:50:00+00:00,31.2,74,27
2026-06-24 09:55:00+00:00,31.6,74,27
2026-06-24 10:00:00+00:00,31.5,74,27
2026-06-24 10:05:00+00:00,31.3,74,27.1
2026-06-24 10:10:00+00:00,30.7,74,27.1
2026-06-24 10:15:00+00:00,30.3,74,27.1
2026-06-24 10:20:00+00:00,30.2,74,27
2026-06-24 10:25:00+00:00,29.7,74,27.1
2026-06-24 10:30:00+00:00,30.5,74,27.1
2026-06-24 10:35:00+00:00,30.8,74,27.1
2026-06-24 10:40:00+00:00,32.4,74,27.1
2026-06-24 10:45:00+00:00,49,73,27.2
2026-06-24 10:50:00+00:00,46,74,27.1
2026-06-24 10:55:00+00:00,39.8,74,27.1
2026-06-24 11:00:00+00:00,30.8,73,27.2
2026-06-24 11:05:00+00:00,43.2,73,27.2
2026-06-24 11:10:00+00:00,33.1,73,27.2
2026-06-24 11:15:00+00:00,46.5,73,27.2
2026-06-24 11:20:00+00:00,34.5,73,27.2
2026-06-24 11:25:00+00:00,34,73,27.2
2026-06-24 11:30:00+00:00,33.8,73,27.2
2026-06-24 11:35:00+00:00,46.8,73,27.2
2026-06-24 11:40:00+00:00,37.5,73,27.2
2026-06-24 11:45:00+00:00,43.6,73,27.3
2026-06-24 11:50:00+00:00,39.3,72,27.4
2026-06-24 11:55:00+00:00,58.7,72,27.5
2026-06-24 12:00:00+00:00,41.8,72,27.5
2026-06-24 12:05:00+00:00,39.8,72,27.4
2026-06-24 12:10:00+00:00,61.8,73,27.4
2026-06-24 12:15:00+00:00,40.6,73,27.4
2026-06-24 12:20:00+00:00,40.9,72,27.4
2026-06-24 12:25:00+00:00,40,72,27.5
2026-06-24 12:30:00+00:00,38.7,72,27.5
2026-06-24 12:35:00+00:00,36.6,72,27.6
2026-06-24 12:40:00+00:00,35.4,72,27.5
2026-06-24 12:45:00+00:00,42.1,72,27.5
2026-06-24 12:50:00+00:00,50.2,72,27.6
2026-06-24 12:55:00+00:00,55.2,72,27.6
2026-06-24 13:00:00+00:00,56.6,72,27.7
2026-06-24 13:05:00+00:00,55.7,71,27.7
2026-06-24 13:10:00+00:00,53.8,72,27.6
2026-06-24 13:15:00+00:00,41,72,27.6
2026-06-24 13:20:00+00:00,53.2,72,27.6
2026-06-24 13:25:00+00:00,56,72,27.7
2026-06-24 13:30:00+00:00,54.6,72,27.6
2026-06-24 13:35:00+00:00,58.8,72,27.7
2026-06-24 13:40:00+00:00,53.9,71,27.7
2026-06-24 13:45:00+00:00,63.6,72,27.7
2026-06-24 13:50:00+00:00,58.9,72,27.7
2026-06-24 13:55:00+00:00,38.3,71,27.7
2026-06-24 14:00:00+00:00,36.9,71,27.7
2026-06-24 14:05:00+00:00,35.8,71,27.7
2026-06-24 14:10:00+00:00,34.7,71,27.8
